date,value,return_%
2025-10-03,101303.0,0.0
2025-10-06,101303.0,0.0
2025-10-07,101303.0,0.0
2025-10-08,101303.0,0.0
2025-10-09,101303.0,0.0
2025-10-10,101303.0,0.0
2025-10-13,101303.0,0.0
2025-10-14,101303.0,0.0
2025-10-15,101303.0,0.0
2025-10-16,101303.0,0.0
2025-10-17,101303.0,0.0
2025-10-20,101303.0,0.0
2025-10-21,101303.0,0.0
2025-10-23,101303.0,0.0
2025-10-24,101303.0,0.0
2025-10-27,101303.0,0.0
2025-10-28,101303.0,0.0
2025-10-29,101303.0,0.0
2025-10-30,100774.84999999998,-0.5213567219134907
2025-10-31,100307.59999999998,-0.4636573510156561
2025-11-03,100431.34999999998,0.12337051230415508
2025-11-04,99934.25,-0.49496496860789163
2025-11-06,99670.4,-0.2640235955140513
2025-11-07,99618.19999999998,-0.052372620156049265
2025-11-10,99864.34999999998,0.24709340261115376
2025-11-11,100226.15,0.3622914483496942
2025-11-12,100768.69999999998,0.5413257917220138
2025-11-13,100778.75,0.009973334974078263
2025-11-14,100871.44999999998,0.09198367711444888
2025-11-17,101181.65,0.30752011594956663
2025-11-18,100871.44999999998,-0.3065773289919749
2025-11-19,101299.25,0.424104144433346
2025-11-20,101717.75,0.4131323775842466
2025-11-21,101345.75,-0.3657178810974493
2025-11-24,101019.79999999999,-0.32162177496344313
2025-11-25,100795.69999999998,-0.22183769914413398
2025-11-26,101757.19999999998,0.9539097401972452
2025-11-27,101787.94999999998,0.030218991874786383
2025-11-28,101750.15,-0.03713602641568503
2025-12-01,101668.54999999999,-0.08019644197084785
2025-12-02,101237.9,-0.4235823172455966
2025-12-03,101099.29999999999,-0.13690524991135655
2025-12-04,101242.54999999999,0.14169237571377558
2025-12-05,101700.65,0.45247773786811774
2025-12-08,101022.94999999998,-0.6663674224304472
2025-12-09,100660.25,-0.3590273299284741
2025-12-10,100415.29999999999,-0.2433433256921247
2025-12-11,100836.94999999998,0.4199061298427509
2025-12-12,101282.15,0.44150482536413627
2025-12-15,101223.19999999998,-0.05820374073813861
2025-12-16,100721.59999999998,-0.49553857218503916
2025-12-17,100596.94999999998,-0.12375696970658989
